시설유형,시설종류,시설명,시도,시군구,주소
장애인직업재활시설,장애인 보호작업장,일송,경상남도,진주시,경상남도 진주시 정촌면 화개천로 132-13
장애인거주시설,장애인공동생활가정,일신 711,광주광역시,서구,광주광역시 서구 운천로 일신아파트 101 동 7 층 711 호
아동복지시설,지역아동센터,일신매화지역아동센터,경기도,시흥시,경기도 시흥시 매화우회로
아동복지시설,공동생활가정,일신우리집,경기도,여주시,"경기도 여주시 가남읍 태평3길 40-8, 2층 201호 (다솜빌)"
다함께돌봄센터,다함께돌봄센터,일심다함께돌봄센터,경기도,안양시 동안구,"경기도 안양시 동안구 갈산로 67-23, 202호 (호계동)"
장애인직업재활시설,장애인 보호작업장,일심보호작업장,대구광역시,동구,대구광역시 동구 반야월북로27길 33 (각산동)
장애인거주시설,장애유형별거주시설,일심재활원,대구광역시,동구,대구광역시 동구 반야월북로27길 33 (각산동)
아동복지시설,지역아동센터,일운지역아동센터,경상남도,거제시,"경상남도 거제시 일운면 지세포로 109, 2층"
장애인직업재활시설,장애인 보호작업장,일터선한마루,광주광역시,남구,광주광역시 남구 경열로54번길 21 (월산동)
노인여가복지시설,노인교실,임계실버복지대학,강원특별자치도,정선군,강원특별자치도 정선군 임계면 송계10길 17
아동복지시설,지역아동센터,임계지역아동센터,강원특별자치도,정선군,강원특별자치도 정선군 임계면 송계6길 33
아동복지시설,지역아동센터,임동지역아동센터,광주광역시,북구,광주광역시 북구 서림로100번길 20-12 (임동)
노인주거복지시설,양로시설,임마누엘 동산,경기도,파주시,경기도 파주시 적성면 장뜰길 462
장애인거주시설,장애인공동생활가정,임마누엘 신사공동체,서울특별시,은평구,"서울특별시 은평구 갈현로2가길 13, A동 402호 (신사동,A)"
장애인거주시설,장애인공동생활가정,임마누엘 역촌공동체,서울특별시,은평구,"서울특별시 은평구 진흥로1길 13-19, 202호 (역촌동)"
장애인거주시설,장애인공동생활가정,임마누엘개봉공동체,서울특별시,구로구,서울특별시 구로구 고척로16가길 35 (개봉동)
장애인거주시설,장애인공동생활가정,임마누엘관악1공동체공동생활가정,서울특별시,관악구,서울특별시 관악구 조원중앙로 44-3 (신림동)
장애인거주시설,장애인공동생활가정,임마누엘구로공동체,서울특별시,구로구,"서울특별시 구로구 오리로22가길 38-6, 201호 (궁동)"
장애인거주시설,장애인공동생활가정,임마누엘독산공동체,서울특별시,금천구,"서울특별시 금천구 시흥대로118길 44, 302호 (독산동)"
장애인거주시설,장애인공동생활가정,임마누엘등촌1공동체,서울특별시,강서구,"서울특별시 강서구 화곡로66길 145-15, 201호 (등촌동)"
장애인거주시설,장애인공동생활가정,임마누엘등촌공동체,서울특별시,강서구,"서울특별시 강서구 공항대로39길 74, 502동 902호 (등촌동)"
장애인거주시설,장애인공동생활가정,임마누엘목동공동체,서울특별시,양천구,서울특별시 양천구 목동중앙본로17길 29 (목동)
장애인직업재활시설,장애인 보호작업장,임마누엘보호작업시설,서울특별시,송파구,서울특별시 송파구 양산로10길 26 (거여동)
장애인거주시설,장애인공동생활가정,임마누엘시흥공동체,서울특별시,금천구,"서울특별시 금천구 독산로50마길 19-10, 201호 (시흥동)"
장애인거주시설,장애인공동생활가정,임마누엘신월공동체,서울특별시,양천구,"서울특별시 양천구 오목로11길 9, 501호 (신월동, 우정 )"
장애인거주시설,장애인공동생활가정,임마누엘신정공동체,서울특별시,양천구,서울특별시 양천구 오목로 148-34 (신정동)
장애인거주시설,장애인공동생활가정,임마누엘영등포공동체,서울특별시,영등포구,서울특별시 영등포구 영신로8길 9 (영등포동)
아동복지시설,아동양육시설,임마누엘영육아원,경상북도,김천시,경상북도 김천시 한일길 17 (교동)
장애인거주시설,장애유형별거주시설,임마누엘의 집,경기도,포천시,경기도 포천시 군내면 반월산성로375번길 49
장애인지역사회재활시설,장애인주간이용시설,임마누엘장애인주간보호센터,부산광역시,영도구,부산광역시 영도구 절영로490번길 63 (동삼동)
아동복지시설,지역아동센터,임마누엘지역아동센터,경기도,시흥시,"경기도 시흥시 미산로 107, 2층 (미산동)"
아동복지시설,지역아동센터,임마누엘지역아동센터,경상북도,김천시,경상북도 김천시 한일길 17 (교동)
아동복지시설,지역아동센터,임마누엘지역아동센터,부산광역시,영도구,"부산광역시 영도구 태종로 704, 2층 201호 (동삼동, 상가동 2층 201호 (에덴금호타운))"
아동복지시설,지역아동센터,임마누엘지역아동센터,전북특별자치도,군산시,전북특별자치도 군산시 하나운안1길 27-1 (나운동)
아동복지시설,지역아동센터,임마누엘지역아동센터,충청북도,음성군,충청북도 음성군 대소면 대풍산단로 22
아동복지시설,지역아동센터,임마누엘지역아동센터(사회적협동조합 공감),부산광역시,동래구,부산광역시 동래구 시실로167번길 13 (명장동)
장애인직업재활시설,장애인 보호작업장,임마누엘직업재활원,강원특별자치도,인제군,강원특별자치도 인제군 기린면 상하답로 232
장애인거주시설,장애유형별거주시설,임마누엘집,서울특별시,송파구,서울특별시 송파구 양산로10길 26 (거여동)
장애인거주시설,중증장애인거주시설,임마누엘집,강원특별자치도,인제군,강원특별자치도 인제군 기린면 상하답로 234 (임마누엘집)
장애인거주시설,장애인공동생활가정,임마누엘화곡1공동체,서울특별시,강서구,"서울특별시 강서구 등촌로13다길 22-7, 201호 (화곡동)"
장애인거주시설,장애인공동생활가정,임마누엘화곡공동체,서울특별시,강서구,"서울특별시 강서구 강서로10길 108, 301호 (화곡동)"
장애인직업재활시설,장애인 보호작업장,임실군 장애인보호작업장,전북특별자치도,임실군,전북특별자치도 임실군 임실읍 호국로 1640-1
노인여가복지시설,노인복지관,임실군노인종합복지관,전북특별자치도,임실군,전북특별자치도 임실군 임실읍 운수로 33-46
노인여가복지시설,노인복지관,임실군북부권노인복지관,전북특별자치도,임실군,전북특별자치도 임실군 관촌면 사선1길 24
장애인지역사회재활시설,수어통역센터,임실군수어통역센터,전북특별자치도,임실군,전북특별자치도 임실군 임실읍 호국로 1644
장애인지역사회재활시설,시각장애인 등 생활지원센터,임실군장애인생활이동지원센터,전북특별자치도,임실군,전북특별자치도 임실군 임실읍 호국로 1644
노인일자리지원기관,노인일자리지원기관,임실시니어클럽,전북특별자치도,임실군,전북특별자치도 임실군 임실읍 호국로 1721
아동복지시설,지역아동센터,임실지역아동센터,전북특별자치도,임실군,전북특별자치도 임실군 임실읍 봉황로 53
자활시설,지역자활센터,임실지역자활센터,전북특별자치도,임실군,"전북특별자치도 임실군 임실읍 운수로 50, 3층"
노인여가복지시설,노인교실,임자행복더하기교실,전라남도,신안군,전라남도 신안군 임자면 진리길 25
노인여가복지시설,노인교실,임하노인교실,전라남도,해남군,전라남도 해남군 문내면 임하길 117
노인여가복지시설,노인복지관,임하댐노인복지관,경상북도,청송군,경상북도 청송군 진보면 영당로 9 (임하댐노인복지관)
아동복지시설,지역아동센터,임회지역아동센터,전라남도,진도군,전라남도 진도군 임회면 석교길 47-13
아동복지시설,지역아동센터,입장지역아동센터,충청남도,천안시 서북구,충청남도 천안시 서북구 입장면 하장2길 20
노숙인복지시설,노숙인재활시설,자강의 집,대전광역시,대덕구,대전광역시 대덕구 대화1길
다함께돌봄센터,다함께돌봄센터,자곡다함께키움센터,서울특별시,강남구,"서울특별시 강남구 자곡로 100, 1층 (자곡동, 자곡문화센터)"
아동복지시설,아동상담소,자광아동가정상담원,서울특별시,중랑구,서울특별시 중랑구 상봉로 7 (면목동)
장애인거주시설,중증장애인거주시설,자광원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 이어도로343번길 101 (대포동)
아동복지시설,지역아동센터,자람지역아동센터,경상남도,밀양시,"경상남도 밀양시 석정로 71, 3층 (내일동)"
아동복지시설,지역아동센터,자람지역아동센터,전라남도,구례군,"전라남도 구례군 구례읍 구례1길 48, 2층 2호"
아동복지시설,지역아동센터,자람지역아동센터,전라남도,진도군,전라남도 진도군 군내면 금골길 18
아동복지시설,지역아동센터,자람터지역아동센터,울산광역시,동구,울산광역시 동구 남목16길 6 (동부동)
아동복지시설,지역아동센터,자람터지역아동센터,충청남도,금산군,"충청남도 금산군 금산읍 비단로 357, 2층"
아동복지시설,자립지원시설,자립생활관,전라남도,목포시,전라남도 목포시 용당로305번길 40 (용해동)
아동복지시설,자립지원시설,자립지원시설 미네르바의 집,부산광역시,북구,부산광역시 북구 시랑로114번길 45 (구포동)
정신요양시설,정신요양시설,자매정신요양원,부산광역시,사하구,부산광역시 사하구 사리로 37 (괴정동)
아동복지시설,공동생활가정,자비동산,부산광역시,금정구,부산광역시 금정구 반송로 440-6 (금사동)
노인주거복지시설,노인공동생활가정,자비원 양로원,경상북도,구미시,경상북도 구미시 도개면 도군로 142-24
장애인직업재활시설,장애인 보호작업장,자비의집 보호작업장,강원특별자치도,속초시,"강원특별자치도 속초시 설악산로 528 (도문동, 자비의 집 보호작업장)"
